"subject"	"activity_labels"	"Mean"
"12243"	6	"WALKING_DOWNSTAIRS"	-0.459582833692308
"12244"	7	"WALKING_DOWNSTAIRS"	-0.442631639337662
"12245"	8	"WALKING_DOWNSTAIRS"	-0.437530964490196
"12246"	1	"WALKING_UPSTAIRS"	-0.656207980909091
"12247"	13	"WALKING_UPSTAIRS"	-0.641318381825397
"12248"	18	"WALKING_UPSTAIRS"	-0.676177933516483
"12249"	20	"WALKING_UPSTAIRS"	-0.661226553559322
"12250"	24	"WALKING_UPSTAIRS"	-0.65920428351706
"12251"	25	"LAYING"	-0.974155965074627
"12252"	26	"LAYING"	-0.979382521607143
"12253"	27	"LAYING"	-0.978130557526596
"12254"	28	"LAYING"	-0.977059271308901
"12255"	29	"LAYING"	-0.97778138002907
"12256"	30	"LAYING"	-0.977144583603133
"12257"	8	"SITTING"	-0.981962539050279
"12258"	11	"SITTING"	-0.980832427025316
"12259"	14	"SITTING"	-0.980353249814241
"12260"	15	"SITTING"	-0.981220239512195
"12261"	16	"SITTING"	-0.985029923060109
"12262"	17	"SITTING"	-0.985646499849057
"12263"	17	"STANDING"	-0.972947592330097
"12264"	19	"STANDING"	-0.969954660555556
"12265"	21	"STANDING"	-0.974478731813725
"12266"	22	"STANDING"	-0.985014535794393
"12267"	23	"STANDING"	-0.979928568064516
"12268"	25	"STANDING"	-0.976771249444444
"12269"	2	"WALKING"	-0.151118508441391
"12270"	4	"WALKING"	-0.1469451114347
"12271"	9	"WALKING"	-0.160530117301389
"12272"	10	"WALKING"	-0.145017813446599
"12273"	12	"WALKING"	-0.202595577997812
"12274"	13	"WALKING"	-0.214453840515935
"12275"	1	"WALKING_DOWNSTAIRS"	0.130446197853214
"12276"	3	"WALKING_DOWNSTAIRS"	0.0280173749292669
"12277"	5	"WALKING_DOWNSTAIRS"	0.0774332843211921
"12278"	6	"WALKING_DOWNSTAIRS"	0.0875719186409231
"12279"	7	"WALKING_DOWNSTAIRS"	0.10460299684026
"12280"	8	"WALKING_DOWNSTAIRS"	0.11593168487549
"12281"	1	"WALKING_UPSTAIRS"	-0.24796251051174
"12282"	13	"WALKING_UPSTAIRS"	-0.27174797267619
"12283"	18	"WALKING_UPSTAIRS"	-0.288193556782473
"12284"	20	"WALKING_UPSTAIRS"	-0.358336391310452
"12285"	24	"WALKING_UPSTAIRS"	-0.247495611804777
"12286"	25	"LAYING"	-0.966401028955224
"12287"	26	"LAYING"	-0.976183343928571
"12288"	27	"LAYING"	-0.973220859361702
"12289"	28	"LAYING"	-0.972058510994764
"12290"	29	"LAYING"	-0.973996510290698
"12291"	30	"LAYING"	-0.971467202950392
"12292"	8	"SITTING"	-0.973185379832402
"12293"	11	"SITTING"	-0.973036519272152
"12294"	14	"SITTING"	-0.972694127894737
"12295"	15	"SITTING"	-0.976187915365854
"12296"	16	"SITTING"	-0.979670738797814
"12297"	17	"SITTING"	-0.979415430603774
"12298"	17	"STANDING"	-0.965260932815534
"12299"	19	"STANDING"	-0.963584848472222
"12300"	21	"STANDING"	-0.96421271877451
"12301"	22	"STANDING"	-0.974973223800623
"12302"	23	"STANDING"	-0.969137622930108
"12303"	25	"STANDING"	-0.965266137923977
"12304"	2	"WALKING"	-0.114940160289404
"12305"	4	"WALKING"	-0.116067786590852
"12306"	9	"WALKING"	-0.163561206912255
"12307"	10	"WALKING"	-0.146881908994592
"12308"	12	"WALKING"	-0.143039298091438
"12309"	13	"WALKING"	-0.153471446154726
"12310"	1	"WALKING_DOWNSTAIRS"	-0.0239170058607143
"12311"	3	"WALKING_DOWNSTAIRS"	-0.118607310300235
"12312"	5	"WALKING_DOWNSTAIRS"	-0.109829851466093
"12313"	6	"WALKING_DOWNSTAIRS"	-0.116621934247634
"12314"	7	"WALKING_DOWNSTAIRS"	-0.0931139825568182
"12315"	8	"WALKING_DOWNSTAIRS"	-0.0830714885568627
"12316"	1	"WALKING_UPSTAIRS"	-0.328418394057429
"12317"	13	"WALKING_UPSTAIRS"	-0.318834841431746
"12318"	18	"WALKING_UPSTAIRS"	-0.365059875981044
"12319"	20	"WALKING_UPSTAIRS"	-0.413827746618644
"12320"	24	"WALKING_UPSTAIRS"	-0.381776916800525
"12321"	25	"LAYING"	-0.976778912089552
"12322"	26	"LAYING"	-0.980272662040816
"12323"	27	"LAYING"	-0.979858609095745
"12324"	28	"LAYING"	-0.977355829764398
"12325"	29	"LAYING"	-0.979989270872093
"12326"	30	"LAYING"	-0.978657420417755
"12327"	8	"SITTING"	-0.98187320603352
"12328"	11	"SITTING"	-0.980059874810127
"12329"	14	"SITTING"	-0.979983884860681
"12330"	15	"SITTING"	-0.981799768841463
"12331"	16	"SITTING"	-0.983843506229508
"12332"	17	"SITTING"	-0.983807685811321
"12333"	17	"STANDING"	-0.976662089029126
"12334"	19	"STANDING"	-0.976046028888889
"12335"	21	"STANDING"	-0.976009338161765
"12336"	22	"STANDING"	-0.984294999968847
"12337"	23	"STANDING"	-0.982315887069892
"12338"	25	"STANDING"	-0.980059509502924
"12339"	2	"WALKING"	-0.459360042102649
"12340"	4	"WALKING"	-0.45505060955205
"12341"	9	"WALKING"	-0.46473872155625
"12342"	10	"WALKING"	-0.492169872602041
"12343"	12	"WALKING"	-0.524330423950312
"12344"	13	"WALKING"	-0.509246669253035
"12345"	1	"WALKING_DOWNSTAIRS"	-0.463535109071429
"12346"	3	"WALKING_DOWNSTAIRS"	-0.376865899194135
"12347"	5	"WALKING_DOWNSTAIRS"	-0.384402216386358
"12348"	6	"WALKING_DOWNSTAIRS"	-0.406820147092615
"12349"	7	"WALKING_DOWNSTAIRS"	-0.390406753131169
"12350"	8	"WALKING_DOWNSTAIRS"	-0.377762900352941
"12351"	1	"WALKING_UPSTAIRS"	-0.625470636050157
"12352"	13	"WALKING_UPSTAIRS"	-0.607621770079365
"12353"	18	"WALKING_UPSTAIRS"	-0.648983552225275
"12354"	20	"WALKING_UPSTAIRS"	-0.63637821759887
"12355"	24	"WALKING_UPSTAIRS"	-0.631581601572178
"12356"	25	"LAYING"	-0.983243609253731
"12357"	26	"LAYING"	-0.987252601709184
"12358"	27	"LAYING"	-0.986372481702128
"12359"	28	"LAYING"	-0.986228316989529
"12360"	29	"LAYING"	-0.986387663633721
"12361"	30	"LAYING"	-0.98645008232376
"12362"	8	"SITTING"	-0.989083936480447
"12363"	11	"SITTING"	-0.988263036835443
"12364"	14	"SITTING"	-0.987770738142415
"12365"	15	"SITTING"	-0.988590317621951
"12366"	16	"SITTING"	-0.990840460546448
"12367"	17	"SITTING"	-0.991448626981132
"12368"	17	"STANDING"	-0.983876027378641
"12369"	19	"STANDING"	-0.982409449472222
"12370"	21	"STANDING"	-0.984505457107843
"12371"	22	"STANDING"	-0.991033832990654
"12372"	23	"STANDING"	-0.988093352123656
"12373"	25	"STANDING"	-0.986718833567251
"12374"	2	"WALKING"	-0.415271701678808
"12375"	4	"WALKING"	-0.394844040661987
"12376"	9	"WALKING"	-0.401868931219792
"12377"	10	"WALKING"	-0.390658905848299
"12378"	12	"WALKING"	-0.433080616630937
"12379"	13	"WALKING"	-0.432772889632338
"12380"	1	"WALKING_DOWNSTAIRS"	-0.249645743892857
"12381"	3	"WALKING_DOWNSTAIRS"	-0.24899312245044
"12382"	5	"WALKING_DOWNSTAIRS"	-0.22528328691096
"12383"	6	"WALKING_DOWNSTAIRS"	-0.211099288225846
"12384"	7	"WALKING_DOWNSTAIRS"	-0.196210700990649
"12385"	8	"WALKING_DOWNSTAIRS"	-0.199102412858824
"12386"	1	"WALKING_UPSTAIRS"	-0.493577345736677
"12387"	13	"WALKING_UPSTAIRS"	-0.44819633518254
"12388"	18	"WALKING_UPSTAIRS"	-0.469279379826923
"12389"	20	"WALKING_UPSTAIRS"	-0.53746234080791
"12390"	24	"WALKING_UPSTAIRS"	-0.478608088884252
"12391"	25	"LAYING"	-0.969344509552239
"12392"	26	"LAYING"	-0.979576456581633
"12393"	27	"LAYING"	-0.978473453111702
"12394"	28	"LAYING"	-0.976355310890052
"12395"	29	"LAYING"	-0.978435540872093
"12396"	30	"LAYING"	-0.976769007780679
"12397"	8	"SITTING"	-0.977758821396648
"12398"	11	"SITTING"	-0.977080738607595
"12399"	14	"SITTING"	-0.977303479473684
"12400"	15	"SITTING"	-0.980004225914634
"12401"	16	"SITTING"	-0.982658913387978
"12402"	17	"SITTING"	-0.982226812226415
"12403"	17	"STANDING"	-0.972097715825243
"12404"	19	"STANDING"	-0.970833259305556
"12405"	21	"STANDING"	-0.969564838308824
"12406"	22	"STANDING"	-0.978369168380062
"12407"	23	"STANDING"	-0.97395474938172
"12408"	25	"STANDING"	-0.971842782076023
"12409"	2	"WALKING"	-0.235584560651424
"12410"	4	"WALKING"	-0.241254856278864
"12411"	9	"WALKING"	-0.228377127420278
"12412"	10	"WALKING"	-0.251341255895578
"12413"	12	"WALKING"	-0.222132783261562
"12414"	13	"WALKING"	-0.196749836528856
"12415"	1	"WALKING_DOWNSTAIRS"	-0.257623887821429
"12416"	3	"WALKING_DOWNSTAIRS"	-0.292335429347214
"12417"	5	"WALKING_DOWNSTAIRS"	-0.256445060248344
"12418"	6	"WALKING_DOWNSTAIRS"	-0.281359182580092
"12419"	7	"WALKING_DOWNSTAIRS"	-0.26933118109513
"12420"	8	"WALKING_DOWNSTAIRS"	-0.257461192167647
"12421"	1	"WALKING_UPSTAIRS"	-0.462249471571495
"12422"	13	"WALKING_UPSTAIRS"	-0.439660684333333
"12423"	18	"WALKING_UPSTAIRS"	-0.48569907468956
"12424"	20	"WALKING_UPSTAIRS"	-0.508236792155367
"12425"	24	"WALKING_UPSTAIRS"	-0.491426121910761
"12426"	25	"LAYING"	-0.981378005074627
"12427"	26	"LAYING"	-0.983407227678571
"12428"	27	"LAYING"	-0.982550647393617
"12429"	28	"LAYING"	-0.980110712617801
"12430"	29	"LAYING"	-0.982625143255814
"12431"	30	"LAYING"	-0.981532363890339
"12432"	8	"SITTING"	-0.985486099888268
"12433"	11	"SITTING"	-0.982650619493671
"12434"	14	"SITTING"	-0.983889802724458
"12435"	15	"SITTING"	-0.984288916707317
"12436"	16	"SITTING"	-0.986214523224044
"12437"	17	"SITTING"	-0.986088508150943
"12438"	17	"STANDING"	-0.981494689708738
"12439"	19	"STANDING"	-0.980575517388889
"12440"	21	"STANDING"	-0.979732991397059
"12441"	22	"STANDING"	-0.986526367133956
"12442"	23	"STANDING"	-0.985314476532258
"12443"	25	"STANDING"	-0.983504215
"12444"	2	"WALKING"	-0.530957876645695
"12445"	4	"WALKING"	-0.503654999705363
"12446"	9	"WALKING"	-0.514005022081806
"12447"	10	"WALKING"	-0.55400560820068
"12448"	12	"WALKING"	-0.558206952896875
"12449"	13	"WALKING"	-0.549678476233831
"12450"	1	"WALKING_DOWNSTAIRS"	-0.58405825
"12451"	3	"WALKING_DOWNSTAIRS"	-0.49199016986217
"12452"	5	"WALKING_DOWNSTAIRS"	-0.511205126682119
"12453"	6	"WALKING_DOWNSTAIRS"	-0.529065563812308
"12454"	7	"WALKING_DOWNSTAIRS"	-0.514844869912338
"12455"	8	"WALKING_DOWNSTAIRS"	-0.521981812769608
"12456"	1	"WALKING_UPSTAIRS"	-0.692557506833856
"12457"	13	"WALKING_UPSTAIRS"	-0.683867545396825
"12458"	18	"WALKING_UPSTAIRS"	-0.713573522857143
"12459"	20	"WALKING_UPSTAIRS"	-0.693884556977401
"12460"	24	"WALKING_UPSTAIRS"	-0.693176476404199
"12461"	25	"LAYING"	-0.990708036268657
"12462"	26	"LAYING"	-0.990859317066327
"12463"	27	"LAYING"	-0.990284024148936
"12464"	28	"LAYING"	-0.989437862617801
"12465"	29	"LAYING"	-0.989312628197674
"12466"	30	"LAYING"	-0.989783388668407
"12467"	8	"SITTING"	-0.99084312396648
"12468"	11	"SITTING"	-0.992195448259494
"12469"	14	"SITTING"	-0.99144257247678
"12470"	15	"SITTING"	-0.992341774512195
"12471"	16	"SITTING"	-0.992235752622951
"12472"	17	"SITTING"	-0.992494716830189
"12473"	17	"STANDING"	-0.988228815048544
"12474"	19	"STANDING"	-0.988197982138889
"12475"	21	"STANDING"	-0.988904553161765
"12476"	22	"STANDING"	-0.993353900934579
"12477"	23	"STANDING"	-0.991439240725806
"12478"	25	"STANDING"	-0.991544746812866
"12479"	2	"WALKING"	-0.772319578662252
"12480"	4	"WALKING"	-0.792076826466877
"12481"	9	"WALKING"	-0.770042539143403
"12482"	10	"WALKING"	-0.754752952959184
"12483"	12	"WALKING"	-0.787147425265625
"12484"	13	"WALKING"	-0.774685494626866
"12485"	1	"WALKING_DOWNSTAIRS"	-0.697767748571429
"12486"	3	"WALKING_DOWNSTAIRS"	-0.705580547559824
"12487"	5	"WALKING_DOWNSTAIRS"	-0.676571530203311
"12488"	6	"WALKING_DOWNSTAIRS"	-0.688870195622154
"12489"	7	"WALKING_DOWNSTAIRS"	-0.682914586603896
"12490"	8	"WALKING_DOWNSTAIRS"	-0.637700277156863
"12491"	1	"WALKING_UPSTAIRS"	-0.778761423360502
"12492"	13	"WALKING_UPSTAIRS"	-0.779741827142857
"12493"	18	"WALKING_UPSTAIRS"	-0.787642155175824
"12494"	20	"WALKING_UPSTAIRS"	-0.795975891440678
"12495"	24	"WALKING_UPSTAIRS"	-0.791519787826247
"12496"	25	"LAYING"	-0.983494313432836
"12497"	26	"LAYING"	-0.985468852806122
"12498"	27	"LAYING"	-0.984074764920213
"12499"	28	"LAYING"	-0.98370934986911
"12500"	29	"LAYING"	-0.982904198110465
"12501"	30	"LAYING"	-0.984040827937337
"12502"	8	"SITTING"	-0.986248260837989
"12503"	11	"SITTING"	-0.985200766044304
"12504"	14	"SITTING"	-0.982081858544892
"12505"	15	"SITTING"	-0.985535697347561
"12506"	16	"SITTING"	-0.985841101202186
"12507"	17	"SITTING"	-0.984425744867925
"12508"	17	"STANDING"	-0.980845438349515
"12509"	19	"STANDING"	-0.979000309277778
"12510"	21	"STANDING"	-0.980495097401961
"12511"	22	"STANDING"	-0.983132098535826
"12512"	23	"STANDING"	-0.98170042655914
"12513"	25	"STANDING"	-0.980205183391813
"12514"	2	"WALKING"	-0.713885242648344
"12515"	4	"WALKING"	-0.686582081974763
"12516"	9	"WALKING"	-0.686757969254167
"12517"	10	"WALKING"	-0.698861603561225
"12518"	12	"WALKING"	-0.653999731790938
"12519"	13	"WALKING"	-0.701618757014925
"12520"	1	"WALKING_DOWNSTAIRS"	-0.773668949285714
"12521"	3	"WALKING_DOWNSTAIRS"	-0.692821086277126
"12522"	5	"WALKING_DOWNSTAIRS"	-0.658456928298013
"12523"	6	"WALKING_DOWNSTAIRS"	-0.691389535310769
"12524"	7	"WALKING_DOWNSTAIRS"	-0.70645260889513
"12525"	8	"WALKING_DOWNSTAIRS"	-0.723292875794118
"12526"	1	"WALKING_UPSTAIRS"	-0.75121858699373
"12527"	13	"WALKING_UPSTAIRS"	-0.728422167936508
"12528"	18	"WALKING_UPSTAIRS"	-0.745073666782967
"12529"	20	"WALKING_UPSTAIRS"	-0.760477023965819
"12530"	24	"WALKING_UPSTAIRS"	-0.775721487609633
"12531"	25	"LAYING"	-0.980314156268657
"12532"	26	"LAYING"	-0.982205807244898
"12533"	27	"LAYING"	-0.980688234760638
"12534"	28	"LAYING"	-0.98076421104712
"12535"	29	"LAYING"	-0.97792238380814
"12536"	30	"LAYING"	-0.980524086031332
"12537"	8	"SITTING"	-0.982655696201117
"12538"	11	"SITTING"	-0.980435384556962
"12539"	14	"SITTING"	-0.981797054705882
"12540"	15	"SITTING"	-0.982797058262195
"12541"	16	"SITTING"	-0.982717285901639
"12542"	17	"SITTING"	-0.982101682641509
"12543"	17	"STANDING"	-0.981515045728155
"12544"	19	"STANDING"	-0.977527457305556
"12545"	21	"STANDING"	-0.980171775147059
"12546"	22	"STANDING"	-0.983022067757009
"12547"	23	"STANDING"	-0.982979134784946
"12548"	25	"STANDING"	-0.979641180467836
"12549"	2	"WALKING"	-0.749026058304636
"12550"	4	"WALKING"	-0.752682608921136
"12551"	9	"WALKING"	-0.767219098319444
"12552"	10	"WALKING"	-0.747106104323129
"12553"	12	"WALKING"	-0.78387797209375
"12554"	13	"WALKING"	-0.793601374482587
"12555"	1	"WALKING_DOWNSTAIRS"	-0.802937746428571
"12556"	3	"WALKING_DOWNSTAIRS"	-0.701527965835777
"12557"	5	"WALKING_DOWNSTAIRS"	-0.713002984360927
"12558"	6	"WALKING_DOWNSTAIRS"	-0.742860798403077
"12559"	7	"WALKING_DOWNSTAIRS"	-0.726690310275974
"12560"	8	"WALKING_DOWNSTAIRS"	-0.75787711372549
"12561"	1	"WALKING_UPSTAIRS"	-0.812901917398119
"12562"	13	"WALKING_UPSTAIRS"	-0.774504872936508
"12563"	18	"WALKING_UPSTAIRS"	-0.819847921656593
"12564"	20	"WALKING_UPSTAIRS"	-0.815325274138418
"12565"	24	"WALKING_UPSTAIRS"	-0.81160228047769
"12566"	25	"LAYING"	-0.971066839402985
"12567"	26	"LAYING"	-0.977050220612245
"12568"	27	"LAYING"	-0.975410020106383
"12569"	28	"LAYING"	-0.973115336806283
"12570"	29	"LAYING"	-0.974882764796512
"12571"	30	"LAYING"	-0.973021033342037
"12572"	8	"SITTING"	-0.977737389888268
"12573"	11	"SITTING"	-0.97677897528481
"12574"	14	"SITTING"	-0.976182763095975
"12575"	15	"SITTING"	-0.978580273079268
"12576"	16	"SITTING"	-0.981960480327869
"12577"	17	"SITTING"	-0.981734368792453
"12578"	17	"STANDING"	-0.96875333368932
"12579"	19	"STANDING"	-0.966178874305556
"12580"	21	"STANDING"	-0.968893096029412
"12581"	22	"STANDING"	-0.980294707570093
"12582"	23	"STANDING"	-0.975321171344086
"12583"	25	"STANDING"	-0.971671564005848
"12584"	2	"WALKING"	-0.168864841812583
"12585"	4	"WALKING"	-0.168498527546372
"12586"	9	"WALKING"	-0.19478342352941
"12587"	10	"WALKING"	-0.182550280226905
"12588"	12	"WALKING"	-0.22684934504125
"12589"	13	"WALKING"	-0.236603075585672
"12590"	1	"WALKING_DOWNSTAIRS"	-0.00930201107142858
"12591"	3	"WALKING_DOWNSTAIRS"	-0.0424334853648094
"12592"	5	"WALKING_DOWNSTAIRS"	-0.012219410584106
"12593"	6	"WALKING_DOWNSTAIRS"	-0.0253987727670769
"12594"	7	"WALKING_DOWNSTAIRS"	-0.00479169468993506
"12595"	8	"WALKING_DOWNSTAIRS"	0.00964464029411765
"12596"	1	"WALKING_UPSTAIRS"	-0.318221598284013
"12597"	13	"WALKING_UPSTAIRS"	-0.31273751609127
"12598"	18	"WALKING_UPSTAIRS"	-0.354476633095879
"12599"	20	"WALKING_UPSTAIRS"	-0.391692143460452
"12600"	24	"WALKING_UPSTAIRS"	-0.343944579910761
"12601"	25	"LAYING"	-0.999265938955224
"12602"	26	"LAYING"	-0.999401504107143
"12603"	27	"LAYING"	-0.999436419015957
"12604"	28	"LAYING"	-0.999300869371728
"12605"	29	"LAYING"	-0.99930588497093
"12606"	30	"LAYING"	-0.999121857597911
"12607"	8	"SITTING"	-0.999651892402235
"12608"	11	"SITTING"	-0.999592739588608
"12609"	14	"SITTING"	-0.999498801609907
"12610"	15	"SITTING"	-0.999510678658537
"12611"	16	"SITTING"	-0.999684321038251
"12612"	17	"SITTING"	-0.999733820150943
"12613"	17	"STANDING"	-0.999224926116505
"12614"	19	"STANDING"	-0.998793894944444
"12615"	21	"STANDING"	-0.999225346789216
"12616"	22	"STANDING"	-0.999691451370716
"12617"	23	"STANDING"	-0.999457128413978
"12618"	25	"STANDING"	-0.999219252017544
"12619"	2	"WALKING"	-0.706021626456954
"12620"	4	"WALKING"	-0.699837007413249
"12621"	9	"WALKING"	-0.703204283850694
"12622"	10	"WALKING"	-0.687570560447279
"12623"	12	"WALKING"	-0.7341339515625
"12624"	13	"WALKING"	-0.747308446039801
"12625"	1	"WALKING_DOWNSTAIRS"	-0.477862381321429
"12626"	3	"WALKING_DOWNSTAIRS"	-0.538378858590909
"12627"	5	"WALKING_DOWNSTAIRS"	-0.500884797586093
"12628"	6	"WALKING_DOWNSTAIRS"	-0.497595340774462
"12629"	7	"WALKING_DOWNSTAIRS"	-0.478907288467857
"12630"	8	"WALKING_DOWNSTAIRS"	-0.466781770401961
"12631"	1	"WALKING_UPSTAIRS"	-0.759598891661442
"12632"	13	"WALKING_UPSTAIRS"	-0.769200208015873
"12633"	18	"WALKING_UPSTAIRS"	-0.775214982087912
"12634"	20	"WALKING_UPSTAIRS"	-0.818056232711864
"12635"	24	"WALKING_UPSTAIRS"	-0.764398393779528
"12636"	25	"LAYING"	-0.997561526268657
"12637"	26	"LAYING"	-0.998659062882653
"12638"	27	"LAYING"	-0.998504396595745
"12639"	28	"LAYING"	-0.998149072748691
"12640"	29	"LAYING"	-0.998779453226744
"12641"	30	"LAYING"	-0.997244733655352
"12642"	8	"SITTING"	-0.998927055921788
"12643"	11	"SITTING"	-0.998899491993671
"12644"	14	"SITTING"	-0.998606533219814
"12645"	15	"SITTING"	-0.998957472317073
"12646"	16	"SITTING"	-0.999227101092896
"12647"	17	"SITTING"	-0.999151985849057
"12648"	17	"STANDING"	-0.998176085533981
"12649"	19	"STANDING"	-0.998078192694444
"12650"	21	"STANDING"	-0.997994711372549
"12651"	22	"STANDING"	-0.99893404728972
"12652"	23	"STANDING"	-0.998497827204301
"12653"	25	"STANDING"	-0.998117272280702
"12654"	2	"WALKING"	-0.553318970355629
"12655"	4	"WALKING"	-0.555835624864353
"12656"	9	"WALKING"	-0.584265494055556
"12657"	10	"WALKING"	-0.580675665761905
"12658"	12	"WALKING"	-0.569004283147188
"12659"	13	"WALKING"	-0.587682527412935
"12660"	1	"WALKING_DOWNSTAIRS"	-0.458411341357143
"12661"	3	"WALKING_DOWNSTAIRS"	-0.540804616148475
"12662"	5	"WALKING_DOWNSTAIRS"	-0.530676181763245
"12663"	6	"WALKING_DOWNSTAIRS"	-0.55248603652
"12664"	7	"WALKING_DOWNSTAIRS"	-0.523064193206169
"12665"	8	"WALKING_DOWNSTAIRS"	-0.512328108784314
"12666"	1	"WALKING_UPSTAIRS"	-0.722610030705329
"12667"	13	"WALKING_UPSTAIRS"	-0.728880588174603
"12668"	18	"WALKING_UPSTAIRS"	-0.747479466950549
"12669"	20	"WALKING_UPSTAIRS"	-0.790961945446328
"12670"	24	"WALKING_UPSTAIRS"	-0.774049275354331
"12671"	25	"LAYING"	-0.998821694626866
"12672"	26	"LAYING"	-0.999209859413265
"12673"	27	"LAYING"	-0.999109406888298
"12674"	28	"LAYING"	-0.998930122827225
"12675"	29	"LAYING"	-0.999210325290698
"12676"	30	"LAYING"	-0.998817948981723
"12677"	8	"SITTING"	-0.99945507575419
"12678"	11	"SITTING"	-0.999339019746835
"12679"	14	"SITTING"	-0.999282631950464
"12680"	15	"SITTING"	-0.999395757591463
"12681"	16	"SITTING"	-0.999509806038251
"12682"	17	"SITTING"	-0.999535493169811
"12683"	17	"STANDING"	-0.999136494951456
"12684"	19	"STANDING"	-0.998911626472222
"12685"	21	"STANDING"	-0.999051793382353
"12686"	22	"STANDING"	-0.99952552470405
"12687"	23	"STANDING"	-0.999422652903226
"12688"	25	"STANDING"	-0.99919655494152
"12689"	2	"WALKING"	-0.830940145695364
"12690"	4	"WALKING"	-0.825994440694006
"12691"	9	"WALKING"	-0.830881713010417
"12692"	10	"WALKING"	-0.847755131598639
"12693"	12	"WALKING"	-0.8630167166875
"12694"	13	"WALKING"	-0.854545047363184
"12695"	1	"WALKING_DOWNSTAIRS"	-0.835646671428571
"12696"	3	"WALKING_DOWNSTAIRS"	-0.773641635457261
"12697"	5	"WALKING_DOWNSTAIRS"	-0.774664718392715
"12698"	6	"WALKING_DOWNSTAIRS"	-0.798556332338462
"12699"	7	"WALKING_DOWNSTAIRS"	-0.776545737701299
"12700"	8	"WALKING_DOWNSTAIRS"	-0.773186349166667
"12701"	1	"WALKING_UPSTAIRS"	-0.913672828714734
"12702"	13	"WALKING_UPSTAIRS"	-0.907167543095238
"12703"	18	"WALKING_UPSTAIRS"	-0.922276983818681
"12704"	20	"WALKING_UPSTAIRS"	-0.916160897937853
"12705"	24	"WALKING_UPSTAIRS"	-0.916810197086614
"12706"	25	"LAYING"	-0.975461876567164
"12707"	26	"LAYING"	-0.9790230075
"12708"	27	"LAYING"	-0.978161593856383
"12709"	28	"LAYING"	-0.976879686204189
"12710"	29	"LAYING"	-0.977519344273256
"12711"	30	"LAYING"	-0.976957773368146
"12712"	8	"SITTING"	-0.982120453687151
"12713"	11	"SITTING"	-0.981069420031646
"12714"	14	"SITTING"	-0.980555973900929
"12715"	15	"SITTING"	-0.981137982621951
"12716"	16	"SITTING"	-0.984638081721312
"12717"	17	"SITTING"	-0.98518967690566
"12718"	17	"STANDING"	-0.972121233300971
"12719"	19	"STANDING"	-0.96908594025
"12720"	21	"STANDING"	-0.974160630220588
"12721"	22	"STANDING"	-0.983917697538941
"12722"	23	"STANDING"	-0.979490305483871
"12723"	25	"STANDING"	-0.975131662602339
"12724"	2	"WALKING"	-0.251394073879603
"12725"	4	"WALKING"	-0.248014867584543
"12726"	9	"WALKING"	-0.266314360889931
"12727"	10	"WALKING"	-0.244491902758503
"12728"	12	"WALKING"	-0.296249189202188
"12729"	13	"WALKING"	-0.335620652640796
"12730"	1	"WALKING_DOWNSTAIRS"	0.0129743385428571
"12731"	3	"WALKING_DOWNSTAIRS"	-0.0825713657045455
"12732"	5	"WALKING_DOWNSTAIRS"	-0.00415196848298013
"12733"	6	"WALKING_DOWNSTAIRS"	0.0113058579920923
"12734"	7	"WALKING_DOWNSTAIRS"	0.0396547031692792
"12735"	8	"WALKING_DOWNSTAIRS"	0.0564488035068627
"12736"	1	"WALKING_UPSTAIRS"	-0.318487675052351
"12737"	13	"WALKING_UPSTAIRS"	-0.340320330415556
"12738"	18	"WALKING_UPSTAIRS"	-0.358553224366841
"12739"	20	"WALKING_UPSTAIRS"	-0.424497753768644
"12740"	24	"WALKING_UPSTAIRS"	-0.331415523174278
"12741"	25	"LAYING"	-0.973892348358209
"12742"	26	"LAYING"	-0.980658611173469
"12743"	27	"LAYING"	-0.977649570611702
"12744"	28	"LAYING"	-0.977204150314136
"12745"	29	"LAYING"	-0.97810590630814
"12746"	30	"LAYING"	-0.97605942232376
"12747"	8	"SITTING"	-0.977621505698324
"12748"	11	"SITTING"	-0.978176495601266
"12749"	14	"SITTING"	-0.977430624179567
"12750"	15	"SITTING"	-0.980533132347561
"12751"	16	"SITTING"	-0.983054197240437
"12752"	17	"SITTING"	-0.982479263320755
"12753"	17	"STANDING"	-0.971036900194175
"12754"	19	"STANDING"	-0.969727565888889
"12755"	21	"STANDING"	-0.971381662303922
"12756"	22	"STANDING"	-0.980109383738318
"12757"	23	"STANDING"	-0.975111473548387
"12758"	25	"STANDING"	-0.971554768274854
"12759"	2	"WALKING"	-0.368552786794106
"12760"	4	"WALKING"	-0.37137328334795
"12761"	9	"WALKING"	-0.410721353638889
"12762"	10	"WALKING"	-0.380262562933629
"12763"	12	"WALKING"	-0.393253505325
